iter	Logloss
353	0.4232093258
354	0.4231559078
355	0.4231053565
356	0.4230785883
357	0.4230184037
358	0.4229757231
359	0.4229046609
360	0.4228374873
361	0.4227936577
362	0.4227575817
363	0.4226880291
364	0.4226674427
365	0.4226472079
366	0.4225880083
367	0.4225481602
368	0.4225092654
369	0.422471871
370	0.4224152943
371	0.4223744836
372	0.4223302175
373	0.4222766024
374	0.4222516266
375	0.4222343884
376	0.4221735968
377	0.4221135874
378	0.4220708085
379	0.4220431621
380	0.4220032632
381	0.4219758411
382	0.4219569558
383	0.4219071589
384	0.4218620309
385	0.4218332403
386	0.4217843084
387	0.4217479598
388	0.4217316686
389	0.4217128057
390	0.4216966767
391	0.421671577
392	0.4216437434
393	0.421604979
394	0.4215526202
395	0.4215249064
396	0.4214805515
397	0.4214448221
398	0.4214088864
399	0.4213763004
400	0.4213264103
401	0.4213089344
402	0.4212750018
403	0.4212472906
404	0.421218202
405	0.4211726492
406	0.4211473726
407	0.4211081564
408	0.4210752413
409	0.421060866
410	0.4210302271
411	0.4210055589
412	0.4209692721
413	0.4209294517
414	0.4208989807
415	0.4208635287
416	0.420835492
417	0.4208014592
418	0.4207715901
419	0.4207433062
420	0.4207130757
421	0.4206886929
422	0.420663859
423	0.4206345025
424	0.4205923385
425	0.4205659826
426	0.4205426053
427	0.4205287952
428	0.4205026231
429	0.4204618304
430	0.4204370719
431	0.4204132481
432	0.4203902377
433	0.4203653117
434	0.4203389479
435	0.4203145116
436	0.4202891742
437	0.4202590328
438	0.4202219928
439	0.4201949302
440	0.4201651061
441	0.4201262307
442	0.4200922324
443	0.4200681568
444	0.420031244
445	0.4200072483
446	0.4199938216
447	0.4199748567
448	0.4199619196
449	0.4199354844
450	0.4199248809
451	0.4199040722
452	0.4198924756
453	0.4198668961
454	0.4198521815
455	0.4198411546
456	0.4198278051
457	0.4197966277
458	0.4197675102
459	0.4197546916
460	0.4197335403
461	0.4197058235
462	0.4196870432
463	0.419661221
464	0.4196434161
465	0.4196310796
466	0.4196106845
467	0.4195864913
468	0.4195670026
469	0.4195441226
470	0.4195245805
471	0.4195039256
472	0.4194939422
473	0.4194812926
474	0.4194699998
475	0.4194414391
476	0.4194175301
477	0.4193974401
478	0.4193812123
479	0.4193578213
480	0.4193453203
481	0.4193242339
482	0.4193123798
483	0.4193020873
484	0.4192862072
485	0.4192738669
486	0.4192543938
487	0.4192334638
488	0.4192109877
489	0.4191891062
490	0.4191645119
491	0.4191503955
492	0.419126441
493	0.4191123881
494	0.4190951895
495	0.4190807924
496	0.4190626521
497	0.4190468766
498	0.4190321573
499	0.4190041345
500	0.4189868056
501	0.4189727871
502	0.4189534092
503	0.4189381357
504	0.4189206955
505	0.4189062566
506	0.4188945765
507	0.4188847512
508	0.4188726696
509	0.4188603383
510	0.4188444801
511	0.4188220526
512	0.4188077781
513	0.4187932651
514	0.418773458
515	0.4187582273
516	0.4187440969
517	0.4187263123
518	0.4187045213
519	0.418695424
520	0.4186806133
521	0.4186668578
522	0.418650643
523	0.4186355559
524	0.4186146653
525	0.4185975672
526	0.4185863654
527	0.4185723279
528	0.4185577956
529	0.4185495194
530	0.4185350592
531	0.418520277
532	0.4185074057
533	0.4184888532
534	0.4184753007
535	0.4184623745
536	0.4184419453
537	0.4184282559
538	0.4184142965
539	0.4184015499
540	0.4183824502
541	0.4183679677
542	0.4183563232
543	0.4183375717
544	0.4183266107
545	0.4183182029
546	0.4183040289
547	0.4182934114
548	0.4182798875
549	0.4182655121
550	0.4182524531
551	0.4182466993
552	0.4182357117
553	0.4182216941
554	0.4182059024
555	0.4181898506
556	0.4181804782
557	0.418167452
558	0.4181502675
559	0.4181384344
560	0.4181254622
561	0.4181082021
562	0.4180998491
563	0.4180835337
564	0.4180736257
565	0.4180633684
566	0.418047817
567	0.4180342208
568	0.4180225015
569	0.4180073006
570	0.4180013503
571	0.4179868683
572	0.4179730742
573	0.4179608592
574	0.4179490997
575	0.4179391487
576	0.417931781
577	0.4179156718
578	0.4179076297
579	0.4178944369
580	0.4178838625
581	0.4178747702
582	0.4178590578
583	0.4178470796
584	0.4178341287
585	0.4178237525
586	0.4178134304
587	0.4178013737
588	0.4177905494
589	0.4177807866
590	0.4177727731
591	0.4177623628
592	0.4177481588
593	0.4177355387
594	0.4177257687
595	0.4177165394
596	0.4177028846
597	0.4176950696
598	0.4176845088
599	0.4176764252
600	0.417665336
601	0.4176509467
602	0.4176426755
603	0.4176355421
604	0.4176224055
605	0.4176104551
606	0.4175992964
607	0.4175892643
608	0.4175779402
609	0.4175683693
610	0.4175579967
611	0.417545159
612	0.4175353994
613	0.41752445
614	0.4175133906
615	0.4174999755
616	0.4174915078
617	0.4174850881
618	0.4174798518
619	0.417469961
620	0.4174622413
621	0.417452931
622	0.417446983
623	0.4174386974
624	0.4174287207
625	0.4174216729
626	0.4174101087
627	0.4173983834
628	0.4173923337
629	0.4173839159
630	0.4173757167
631	0.4173714271
632	0.4173621852
633	0.4173540314
634	0.4173473959
635	0.4173386781
636	0.4173264699
637	0.4173171585
638	0.4173090545
639	0.4172979233
640	0.4172891408
641	0.4172815143
642	0.4172759259
643	0.4172631805
644	0.4172536534
645	0.4172499079
646	0.4172406839
647	0.4172309342
648	0.4172260405
649	0.4172183212
650	0.4172110995
651	0.4172011713
652	0.4171958052
653	0.4171843743
654	0.4171782887
655	0.4171676467
656	0.4171581895
657	0.4171518294
658	0.4171423558
659	0.4171334913
660	0.4171262038
661	0.4171184127
662	0.417108629
663	0.4170997752
664	0.4170911086
665	0.4170804111
666	0.4170695131
667	0.4170627157
668	0.4170518692
669	0.417044246
670	0.4170368213
671	0.4170318755
672	0.4170218726
673	0.4170145341
674	0.4170057268
675	0.416994841
676	0.4169855636
677	0.4169786378
678	0.4169716389
679	0.4169632728
680	0.416954346
681	0.4169483219
682	0.4169408577
683	0.4169348497
684	0.4169288546
685	0.4169226201
686	0.416914047
687	0.4169013319
688	0.4168935824
689	0.4168854105
690	0.4168785974
691	0.4168735063
692	0.4168647166
693	0.4168563994
694	0.4168513576
695	0.4168452259
696	0.4168377186
697	0.4168301892
698	0.4168229241
699	0.4168151201
700	0.4168100785
701	0.4168033022
702	0.4167985874
703	0.4167916775
704	0.4167841746
705	0.4167774146
706	0.4167705977
707	0.4167638915
708	0.4167545256
709	0.4167499408
710	0.4167454697
711	0.4167389143
712	0.4167334268
713	0.4167262157
714	0.4167191326
715	0.4167140707
716	0.4167085499
717	0.4167032533
718	0.4166946339
719	0.416689605
720	0.4166816922
721	0.4166766713
722	0.416668087
723	0.416663499
724	0.4166566606
725	0.4166506768
726	0.4166438854
727	0.4166389186
728	0.4166330987
729	0.4166281114
730	0.4166219998
731	0.4166149928
732	0.4166068035
733	0.4165992296
734	0.4165911591
735	0.4165868567
736	0.4165822772
737	0.4165773727
738	0.4165726647
739	0.4165633734
740	0.4165578718
741	0.4165528199
742	0.4165455954
743	0.4165409921
744	0.4165337138
745	0.4165308428
746	0.4165256485
747	0.4165218955
748	0.4165151961
749	0.4165094803
